TYPE|ID_FULL|DISPLAY|COMMENTS|ID|_GENDER|_REGION|_FORM|_COSTUME|_PURIFIED|POGO_ID_FULL|POGO_ID|POGO_FORM|THESILPHROAD_ID_FULL|TYPE1|TYPE2|ATK|DEF|STA|FAMILY|PARENT|BRANCH|POKEDEX_ID|GEN|REGION|FORM|GENDER|COSTUME|PURIFIED|BABY|LEGENDARY|MYTHICAL|MEGA|_blank|REGIONAL|RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW|RELEASED_MEGA|RARITY||pokedexId|assetBundleSuffix|assetBundleValue|assetBundleCostume|pokemon_image|pokemon_image_shiny
POGO|FLYGON|Flygon||FLYGON||||||FLYGON|FLYGON||flygon|GROUND|DRAGON|205|168|190|FAMILY_TRAPINCH|TRAPINCH||330|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW||EPIC||330||||pokemon_icon_330_00.png|pokemon_icon_330_00_shiny.png
POGO|CACNEA|Cacnea||CACNEA||||||CACNEA|CACNEA||cacnea|GRASS||156|74|137|FAMILY_CACNEA|CACNEA||331|3|HOENN|||||||||||RELEASED_POKEMON||RELEASED_SHADOW||RARE||331||||pokemon_icon_331_00.png|pokemon_icon_331_00_shiny.png
POGO|CACTURNE|Cacturne||CACTURNE||||||CACTURNE|CACTURNE||cacturne|GRASS|DARK|221|115|172|FAMILY_CACNEA|CACNEA||332|3|HOENN|||||||||||RELEASED_POKEMON||RELEASED_SHADOW||RARE||332||||pokemon_icon_332_00.png|pokemon_icon_332_00_shiny.png
POGO|SWABLU|Swablu||SWABLU||||||SWABLU|SWABLU||swablu|NORMAL|FLYING|76|132|128|FAMILY_SWABLU|SWABLU||333|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||RARE||333||||pokemon_icon_333_00.png|pokemon_icon_333_00_shiny.png
POGO|ALTARIA|Altaria||ALTARIA||||||ALTARIA|ALTARIA||altaria|DRAGON|FLYING|141|201|181|FAMILY_SWABLU|SWABLU||334|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||RARE||334||||pokemon_icon_334_00.png|pokemon_icon_334_00_shiny.png
POGO|ZANGOOSE|Zangoose||ZANGOOSE||||||ZANGOOSE|ZANGOOSE||zangoose|NORMAL||222|124|177|FAMILY_ZANGOOSE|ZANGOOSE||335|3|HOENN||||||||||EUROPE,ASIA,AUSTRALASIA|RELEASED_POKEMON|RELEASED_SHINY|||REGIONAL||335||||pokemon_icon_335_00.png|pokemon_icon_335_00_shiny.png
POGO|SEVIPER|Seviper||SEVIPER||||||SEVIPER|SEVIPER||seviper|POISON||196|118|177|FAMILY_SEVIPER|SEVIPER||336|3|HOENN||||||||||NORTH_AMERICA,SOUTH_AMERICA,AFRICA|RELEASED_POKEMON|RELEASED_SHINY|||REGIONAL||336||||pokemon_icon_336_00.png|pokemon_icon_336_00_shiny.png
POGO|LUNATONE|Lunatone||LUNATONE||||||LUNATONE|LUNATONE||lunatone|ROCK|PSYCHIC|178|153|207|FAMILY_LUNATONE|LUNATONE||337|3|HOENN||||||||||NORTH_AMERICA,SOUTH_AMERICA,AFRICA|RELEASED_POKEMON|RELEASED_SHINY|||REGIONAL||337||||pokemon_icon_337_00.png|pokemon_icon_337_00_shiny.png
POGO|SOLROCK|Solrock||SOLROCK||||||SOLROCK|SOLROCK||solrock|ROCK|PSYCHIC|178|153|207|FAMILY_SOLROCK|SOLROCK||338|3|HOENN||||||||||EUROPE,ASIA,AUSTRALASIA|RELEASED_POKEMON|RELEASED_SHINY|||REGIONAL||338||||pokemon_icon_338_00.png|pokemon_icon_338_00_shiny.png
POGO|BARBOACH|Barboach||BARBOACH||||||BARBOACH|BARBOACH||barboach|WATER|GROUND|93|82|137|FAMILY_BARBOACH|BARBOACH||339|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||COMMON||339||||pokemon_icon_339_00.png|pokemon_icon_339_00_shiny.png
POGO|WHISCASH|Whiscash||WHISCASH||||||WHISCASH|WHISCASH||whiscash|WATER|GROUND|151|141|242|FAMILY_BARBOACH|BARBOACH||340|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||COMMON||340||||pokemon_icon_340_00.png|pokemon_icon_340_00_shiny.png
POGO|CORPHISH|Corphish||CORPHISH||||||CORPHISH|CORPHISH||corphish|WATER||141|99|125|FAMILY_CORPHISH|CORPHISH||341|3|HOENN|||||||||||RELEASED_POKEMON||||RARE||341||||pokemon_icon_341_00.png|pokemon_icon_341_00_shiny.png
POGO|CRAWDAUNT|Crawdaunt||CRAWDAUNT||||||CRAWDAUNT|CRAWDAUNT||crawdaunt|WATER|DARK|224|142|160|FAMILY_CORPHISH|CORPHISH||342|3|HOENN|||||||||||RELEASED_POKEMON||||RARE||342||||pokemon_icon_342_00.png|pokemon_icon_342_00_shiny.png
POGO|BALTOY|Baltoy||BALTOY||||||BALTOY|BALTOY||baltoy|GROUND|PSYCHIC|77|124|120|FAMILY_BALTOY|BALTOY||343|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||RARE||343||||pokemon_icon_343_00.png|pokemon_icon_343_00_shiny.png
POGO|CLAYDOL|Claydol||CLAYDOL||||||CLAYDOL|CLAYDOL||claydol|GROUND|PSYCHIC|140|229|155|FAMILY_BALTOY|BALTOY||344|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||RARE||344||||pokemon_icon_344_00.png|pokemon_icon_344_00_shiny.png
POGO|LILEEP|Lileep||LILEEP||||||LILEEP|LILEEP||lileep|ROCK|GRASS|105|150|165|FAMILY_LILEEP|LILEEP||345|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||EPIC||345||||pokemon_icon_345_00.png|pokemon_icon_345_00_shiny.png
POGO|CRADILY|Cradily||CRADILY||||||CRADILY|CRADILY||cradily|ROCK|GRASS|152|194|200|FAMILY_LILEEP|LILEEP||346|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||EPIC||346||||pokemon_icon_346_00.png|pokemon_icon_346_00_shiny.png
POGO|ANORITH|Anorith||ANORITH||||||ANORITH|ANORITH||anorith|ROCK|BUG|176|100|128|FAMILY_ANORITH|ANORITH||347|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||EPIC||347||||pokemon_icon_347_00.png|pokemon_icon_347_00_shiny.png
POGO|ARMALDO|Armaldo||ARMALDO||||||ARMALDO|ARMALDO||armaldo|ROCK|BUG|222|174|181|FAMILY_ANORITH|ANORITH||348|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||EPIC||348||||pokemon_icon_348_00.png|pokemon_icon_348_00_shiny.png
POGO|FEEBAS|Feebas||FEEBAS||||||FEEBAS|FEEBAS||feebas|WATER||29|85|85|FAMILY_FEEBAS|FEEBAS||349|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||EPIC||349||||pokemon_icon_349_00.png|pokemon_icon_349_00_shiny.png
POGO|MILOTIC|Milotic||MILOTIC||||||MILOTIC|MILOTIC||milotic|WATER||192|219|216|FAMILY_FEEBAS|FEEBAS||350|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||EPIC||350||||pokemon_icon_350_00.png|pokemon_icon_350_00_shiny.png
POGO|CASTFORM|Castform||CASTFORM||||||CASTFORM|CASTFORM||castform|NORMAL||139|139|172|FAMILY_CASTFORM|CASTFORM||351|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||RARE||351||||pokemon_icon_351_00.png|pokemon_icon_351_00_shiny.png
POGO|CASTFORM_NORMAL|Castform (Normal)||CASTFORM|||NORMAL|||CASTFORM_NORMAL|CASTFORM|NORMAL|castform|NORMAL||139|139|172|FAMILY_CASTFORM|CASTFORM_NORMAL|CASTFORM_NORMAL|351|3|HOENN|NORMAL||||||||||RELEASED_POKEMON|RELEASED_SHINY|||RARE||351||11||pokemon_icon_351_11.png|pokemon_icon_351_11_shiny.png
POGO|CASTFORM_RAINY|Castform (Rainy)||CASTFORM|||RAINY|||CASTFORM_RAINY|CASTFORM|RAINY|castform|WATER||139|139|172|FAMILY_CASTFORM|CASTFORM_RAINY|CASTFORM_RAINY|351|3|HOENN|RAINY||||||||||RELEASED_POKEMON|RELEASED_SHINY|||RARE||351||13||pokemon_icon_351_13.png|pokemon_icon_351_13_shiny.png
POGO|CASTFORM_SNOWY|Castform (Snowy)||CASTFORM|||SNOWY|||CASTFORM_SNOWY|CASTFORM|SNOWY|castform|ICE||139|139|172|FAMILY_CASTFORM|CASTFORM_SNOWY|CASTFORM_SNOWY|351|3|HOENN|SNOWY||||||||||RELEASED_POKEMON|RELEASED_SHINY|||RARE||351||14||pokemon_icon_351_14.png|pokemon_icon_351_14_shiny.png
POGO|CASTFORM_SUNNY|Castform (Sunny)||CASTFORM|||SUNNY|||CASTFORM_SUNNY|CASTFORM|SUNNY|castform|FIRE||139|139|172|FAMILY_CASTFORM|CASTFORM_SUNNY|CASTFORM_SUNNY|351|3|HOENN|SUNNY||||||||||RELEASED_POKEMON|RELEASED_SHINY|||RARE||351||12||pokemon_icon_351_12.png|pokemon_icon_351_12_shiny.png
POGO|KECLEON|Kecleon||KECLEON||||||KECLEON|KECLEON||kecleon|NORMAL||161|189|155|FAMILY_KECLEON|KECLEON||352|3|HOENN|||||||||||||||UNRELEASED||352||||pokemon_icon_352_00.png|pokemon_icon_352_00_shiny.png
POGO|SHUPPET|Shuppet||SHUPPET||||||SHUPPET|SHUPPET||shuppet|GHOST||138|65|127|FAMILY_SHUPPET|SHUPPET||353|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW||RARE||353||||pokemon_icon_353_00.png|pokemon_icon_353_00_shiny.png
POGO|BANETTE|Banette||BANETTE||||||BANETTE|BANETTE||banette|GHOST||218|126|162|FAMILY_SHUPPET|SHUPPET||354|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW||RARE||354||||pokemon_icon_354_00.png|pokemon_icon_354_00_shiny.png
POGO|DUSKULL|Duskull||DUSKULL||||||DUSKULL|DUSKULL||duskull|GHOST||70|162|85|FAMILY_DUSKULL|DUSKULL||355|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW||RARE||355||||pokemon_icon_355_00.png|pokemon_icon_355_00_shiny.png
POGO|DUSCLOPS|Dusclops||DUSCLOPS||||||DUSCLOPS|DUSCLOPS||dusclops|GHOST||124|234|120|FAMILY_DUSKULL|DUSKULL||356|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW||RARE||356||||pokemon_icon_356_00.png|pokemon_icon_356_00_shiny.png
POGO|TROPIUS|Tropius||TROPIUS||||||TROPIUS|TROPIUS||tropius|GRASS|FLYING|136|163|223|FAMILY_TROPIUS|TROPIUS||357|3|HOENN||||||||||AFRICA,MEDITERRANEAN|RELEASED_POKEMON||||REGIONAL||357||||pokemon_icon_357_00.png|pokemon_icon_357_00_shiny.png
POGO|CHIMECHO|Chimecho||CHIMECHO||||||CHIMECHO|CHIMECHO||chimecho|PSYCHIC||175|170|181|FAMILY_CHIMECHO|CHIMECHO||358|3|HOENN|||||||||||RELEASED_POKEMON||||EPIC||358||||pokemon_icon_358_00.png|pokemon_icon_358_00_shiny.png
POGO|ABSOL|Absol||ABSOL||||||ABSOL|ABSOL||absol|DARK||246|120|163|FAMILY_ABSOL|ABSOL||359|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW||EPIC||359||||pokemon_icon_359_00.png|pokemon_icon_359_00_shiny.png
POGO|WYNAUT|Wynaut||WYNAUT||||||WYNAUT|WYNAUT||wynaut|PSYCHIC||41|86|216|FAMILY_WOBBUFFET|WYNAUT||360|3|HOENN|||||BABY||||||RELEASED_POKEMON|RELEASED_SHINY|||EPIC||360||||pokemon_icon_360_00.png|pokemon_icon_360_00_shiny.png
POGO|SNORUNT|Snorunt||SNORUNT||||||SNORUNT|SNORUNT||snorunt|ICE||95|95|137|FAMILY_SNORUNT|SNORUNT||361|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||EPIC||361||||pokemon_icon_361_00.png|pokemon_icon_361_00_shiny.png
POGO|GLALIE|Glalie||GLALIE||||||GLALIE|GLALIE||glalie|ICE||162|162|190|FAMILY_SNORUNT|SNORUNT|GLALIE|362|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||EPIC||362||||pokemon_icon_362_00.png|pokemon_icon_362_00_shiny.png
POGO|SPHEAL|Spheal||SPHEAL||||||SPHEAL|SPHEAL||spheal|ICE|WATER|95|90|172|FAMILY_SPHEAL|SPHEAL||363|3|HOENN|||||||||||RELEASED_POKEMON||||RARE||363||||pokemon_icon_363_00.png|pokemon_icon_363_00_shiny.png
POGO|SEALEO|Sealeo||SEALEO||||||SEALEO|SEALEO||sealeo|ICE|WATER|137|132|207|FAMILY_SPHEAL|SPHEAL||364|3|HOENN|||||||||||RELEASED_POKEMON||||RARE||364||||pokemon_icon_364_00.png|pokemon_icon_364_00_shiny.png
POGO|WALREIN|Walrein||WALREIN||||||WALREIN|WALREIN||walrein|ICE|WATER|182|176|242|FAMILY_SPHEAL|SPHEAL||365|3|HOENN|||||||||||RELEASED_POKEMON||||RARE||365||||pokemon_icon_365_00.png|pokemon_icon_365_00_shiny.png
POGO|CLAMPERL|Clamperl||CLAMPERL||||||CLAMPERL|CLAMPERL||clamperl|WATER||133|135|111|FAMILY_CLAMPERL|CLAMPERL||366|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||EPIC||366||||pokemon_icon_366_00.png|pokemon_icon_366_00_shiny.png
POGO|HUNTAIL|Huntail||HUNTAIL||||||HUNTAIL|HUNTAIL||huntail|WATER||197|179|146|FAMILY_CLAMPERL|CLAMPERL||367|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||EPIC||367||||pokemon_icon_367_00.png|pokemon_icon_367_00_shiny.png
POGO|GOREBYSS|Gorebyss||GOREBYSS||||||GOREBYSS|GOREBYSS||gorebyss|WATER||211|179|146|FAMILY_CLAMPERL|CLAMPERL||368|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||EPIC||368||||pokemon_icon_368_00.png|pokemon_icon_368_00_shiny.png
POGO|RELICANTH|Relicanth||RELICANTH||||||RELICANTH|RELICANTH||relicanth|WATER|ROCK|162|203|225|FAMILY_RELICANTH|RELICANTH||369|3|HOENN||||||||||NEW_ZEALAND|RELEASED_POKEMON||||REGIONAL||369||||pokemon_icon_369_00.png|pokemon_icon_369_00_shiny.png
POGO|LUVDISC|Luvdisc||LUVDISC||||||LUVDISC|LUVDISC||luvdisc|WATER||81|128|125|FAMILY_LUVDISC|LUVDISC||370|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||EPIC||370||||pokemon_icon_370_00.png|pokemon_icon_370_00_shiny.png
POGO|BAGON|Bagon||BAGON||||||BAGON|BAGON||bagon|DRAGON||134|93|128|FAMILY_BAGON|BAGON||371|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW||EPIC||371||||pokemon_icon_371_00.png|pokemon_icon_371_00_shiny.png
POGO|SHELGON|Shelgon||SHELGON||||||SHELGON|SHELGON||shelgon|DRAGON||172|155|163|FAMILY_BAGON|BAGON||372|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW||EPIC||372||||pokemon_icon_372_00.png|pokemon_icon_372_00_shiny.png
POGO|SALAMENCE|Salamence||SALAMENCE||||||SALAMENCE|SALAMENCE||salamence|DRAGON|FLYING|277|168|216|FAMILY_BAGON|BAGON||373|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW||EPIC||373||||pokemon_icon_373_00.png|pokemon_icon_373_00_shiny.png
POGO|BELDUM|Beldum||BELDUM||||||BELDUM|BELDUM||beldum|STEEL|PSYCHIC|96|132|120|FAMILY_BELDUM|BELDUM||374|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW||EPIC||374||||pokemon_icon_374_00.png|pokemon_icon_374_00_shiny.png
POGO|METANG|Metang||METANG||||||METANG|METANG||metang|STEEL|PSYCHIC|138|176|155|FAMILY_BELDUM|BELDUM||375|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW||EPIC||375||||pokemon_icon_375_00.png|pokemon_icon_375_00_shiny.png
POGO|METAGROSS|Metagross||METAGROSS||||||METAGROSS|METAGROSS||metagross|STEEL|PSYCHIC|257|228|190|FAMILY_BELDUM|BELDUM||376|3|HOENN|||||||||||RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW||EPIC||376||||pokemon_icon_376_00.png|pokemon_icon_376_00_shiny.png
POGO|REGIROCK|Regirock||REGIROCK||||||REGIROCK|REGIROCK||regirock|ROCK||179|309|190|FAMILY_REGIROCK|REGIROCK||377|3|HOENN||||||LEGENDARY|||||RELEASED_POKEMON|RELEASED_SHINY|||LEGENDARY||377||||pokemon_icon_377_00.png|pokemon_icon_377_00_shiny.png
POGO|REGICE|Regice||REGICE||||||REGICE|REGICE||regice|ICE||179|309|190|FAMILY_REGICE|REGICE||378|3|HOENN||||||LEGENDARY|||||RELEASED_POKEMON|RELEASED_SHINY|||LEGENDARY||378||||pokemon_icon_378_00.png|pokemon_icon_378_00_shiny.png
POGO|REGISTEEL|Registeel||REGISTEEL||||||REGISTEEL|REGISTEEL||registeel|STEEL||143|285|190|FAMILY_REGISTEEL|REGISTEEL||379|3|HOENN||||||LEGENDARY|||||RELEASED_POKEMON|RELEASED_SHINY|||LEGENDARY||379||||pokemon_icon_379_00.png|pokemon_icon_379_00_shiny.png
POGO|LATIAS|Latias||LATIAS||||||LATIAS|LATIAS||latias|DRAGON|PSYCHIC|228|246|190|FAMILY_LATIAS|LATIAS||380|3|HOENN||||||LEGENDARY|||||RELEASED_POKEMON|RELEASED_SHINY|||LEGENDARY||380||||pokemon_icon_380_00.png|pokemon_icon_380_00_shiny.png
POGO|LATIOS|Latios||LATIOS||||||LATIOS|LATIOS||latios|DRAGON|PSYCHIC|268|212|190|FAMILY_LATIOS|LATIOS||381|3|HOENN||||||LEGENDARY|||||RELEASED_POKEMON|RELEASED_SHINY|||LEGENDARY||381||||pokemon_icon_381_00.png|pokemon_icon_381_00_shiny.png
POGO|KYOGRE|Kyogre||KYOGRE||||||KYOGRE|KYOGRE||kyogre|WATER||270|228|205|FAMILY_KYOGRE|KYOGRE||382|3|HOENN||||||LEGENDARY|||||RELEASED_POKEMON|RELEASED_SHINY|||LEGENDARY||382||||pokemon_icon_382_00.png|pokemon_icon_382_00_shiny.png
POGO|GROUDON|Groudon||GROUDON||||||GROUDON|GROUDON||groudon|GROUND||270|228|205|FAMILY_GROUDON|GROUDON||383|3|HOENN||||||LEGENDARY|||||RELEASED_POKEMON|RELEASED_SHINY|||LEGENDARY||383||||pokemon_icon_383_00.png|pokemon_icon_383_00_shiny.png
POGO|RAYQUAZA|Rayquaza||RAYQUAZA||||||RAYQUAZA|RAYQUAZA||rayquaza|DRAGON|FLYING|284|170|213|FAMILY_RAYQUAZA|RAYQUAZA||384|3|HOENN||||||LEGENDARY|||||RELEASED_POKEMON|RELEASED_SHINY|||LEGENDARY||384||||pokemon_icon_384_00.png|pokemon_icon_384_00_shiny.png
POGO|JIRACHI|Jirachi||JIRACHI||||||JIRACHI|JIRACHI||jirachi|STEEL|PSYCHIC|210|210|225|FAMILY_JIRACHI|JIRACHI||385|3|HOENN|||||||MYTHIC||||RELEASED_POKEMON||||MYTHIC||385||||pokemon_icon_385_00.png|pokemon_icon_385_00_shiny.png
POGO|DEOXYS|Deoxys||DEOXYS||||||DEOXYS|DEOXYS||deoxys|PSYCHIC||345|115|137|FAMILY_DEOXYS|DEOXYS||386|3|HOENN|||||||MYTHIC||||RELEASED_POKEMON|RELEASED_SHINY|||MYTHIC||386||||pokemon_icon_386_00.png|pokemon_icon_386_00_shiny.png
POGO|DEOXYS_ATTACK|Deoxys (Attack Forme)||DEOXYS|||ATTACK|||DEOXYS_ATTACK|DEOXYS|ATTACK|deoxys|PSYCHIC||414|46|137|FAMILY_DEOXYS|DEOXYS_ATTACK|DEOXYS_ATTACK|386|3|HOENN|ATTACK||||||MYTHIC||||RELEASED_POKEMON|RELEASED_SHINY|||MYTHIC||386||12||pokemon_icon_386_12.png|pokemon_icon_386_12_shiny.png
POGO|DEOXYS_DEFENSE|Deoxys (Defense Forme)||DEOXYS|||DEFENSE|||DEOXYS_DEFENSE|DEOXYS|DEFENSE|deoxys|PSYCHIC||144|330|137|FAMILY_DEOXYS|DEOXYS_DEFENSE|DEOXYS_DEFENSE|386|3|HOENN|DEFENSE||||||MYTHIC||||RELEASED_POKEMON|RELEASED_SHINY|||MYTHIC||386||13||pokemon_icon_386_13.png|pokemon_icon_386_13_shiny.png
POGO|DEOXYS_NORMAL|Deoxys (Normal Forme)||DEOXYS|||NORMAL|||DEOXYS_NORMAL|DEOXYS|NORMAL|deoxys|PSYCHIC||345|115|137|FAMILY_DEOXYS|DEOXYS_NORMAL|DEOXYS_NORMAL|386|3|HOENN|NORMAL||||||MYTHIC||||RELEASED_POKEMON|RELEASED_SHINY|||MYTHIC||386||11||pokemon_icon_386_11.png|pokemon_icon_386_11_shiny.png
POGO|DEOXYS_SPEED|Deoxys (Speed Forme)||DEOXYS|||SPEED|||DEOXYS_SPEED|DEOXYS|SPEED|deoxys|PSYCHIC||230|218|137|FAMILY_DEOXYS|DEOXYS_SPEED|DEOXYS_SPEED|386|3|HOENN|SPEED||||||MYTHIC||||RELEASED_POKEMON|RELEASED_SHINY|||MYTHIC||386||14||pokemon_icon_386_14.png|pokemon_icon_386_14_shiny.png
||||||||||||||||||||||||||||||||||||||||||||||
POGO|TURTWIG|Turtwig||TURTWIG||||||TURTWIG|TURTWIG||turtwig|GRASS||119|110|146|FAMILY_TURTWIG|TURTWIG||387|4|SINNOH|||||||||||RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW||STARTER||387||||pokemon_icon_387_00.png|pokemon_icon_387_00_shiny.png
POGO|GROTLE|Grotle||GROTLE||||||GROTLE|GROTLE||grotle|GRASS||157|143|181|FAMILY_TURTWIG|TURTWIG||388|4|SINNOH|||||||||||RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW||STARTER||388||||pokemon_icon_388_00.png|pokemon_icon_388_00_shiny.png
POGO|TORTERRA|Torterra||TORTERRA||||||TORTERRA|TORTERRA||torterra|GRASS|GROUND|202|188|216|FAMILY_TURTWIG|TURTWIG||389|4|SINNOH|||||||||||RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW||STARTER||389||||pokemon_icon_389_00.png|pokemon_icon_389_00_shiny.png
POGO|CHIMCHAR|Chimchar||CHIMCHAR||||||CHIMCHAR|CHIMCHAR||chimchar|FIRE||113|86|127|FAMILY_CHIMCHAR|CHIMCHAR||390|4|SINNOH|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||STARTER||390||||pokemon_icon_390_00.png|pokemon_icon_390_00_shiny.png
POGO|MONFERNO|Monferno||MONFERNO||||||MONFERNO|MONFERNO||monferno|FIRE|FIGHTING|158|105|162|FAMILY_CHIMCHAR|CHIMCHAR||391|4|SINNOH|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||STARTER||391||||pokemon_icon_391_00.png|pokemon_icon_391_00_shiny.png
POGO|INFERNAPE|Infernape||INFERNAPE||||||INFERNAPE|INFERNAPE||infernape|FIRE|FIGHTING|222|151|183|FAMILY_CHIMCHAR|CHIMCHAR||392|4|SINNOH|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||STARTER||392||||pokemon_icon_392_00.png|pokemon_icon_392_00_shiny.png
POGO|PIPLUP|Piplup||PIPLUP||||||PIPLUP|PIPLUP||piplup|WATER||112|102|142|FAMILY_PIPLUP|PIPLUP||393|4|SINNOH|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||STARTER||393||||pokemon_icon_393_00.png|pokemon_icon_393_00_shiny.png
POGO|PRINPLUP|Prinplup||PRINPLUP||||||PRINPLUP|PRINPLUP||prinplup|WATER||150|139|162|FAMILY_PIPLUP|PIPLUP||394|4|SINNOH|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||STARTER||394||||pokemon_icon_394_00.png|pokemon_icon_394_00_shiny.png
POGO|EMPOLEON|Empoleon||EMPOLEON||||||EMPOLEON|EMPOLEON||empoleon|WATER|STEEL|210|186|197|FAMILY_PIPLUP|PIPLUP||395|4|SINNOH|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||STARTER||395||||pokemon_icon_395_00.png|pokemon_icon_395_00_shiny.png
POGO|STARLY|Starly||STARLY||||||STARLY|STARLY||starly|NORMAL|FLYING|101|58|120|FAMILY_STARLY|STARLY||396|4|SINNOH|||||||||||RELEASED_POKEMON||||RARE||396||||pokemon_icon_396_00.png|pokemon_icon_396_00_shiny.png
POGO|STARAVIA|Staravia||STARAVIA||||||STARAVIA|STARAVIA||staravia|NORMAL|FLYING|142|94|146|FAMILY_STARLY|STARLY||397|4|SINNOH|||||||||||RELEASED_POKEMON||||RARE||397||||pokemon_icon_397_00.png|pokemon_icon_397_00_shiny.png
POGO|STARAPTOR|Staraptor||STARAPTOR||||||STARAPTOR|STARAPTOR||staraptor|NORMAL|FLYING|234|140|198|FAMILY_STARLY|STARLY||398|4|SINNOH|||||||||||RELEASED_POKEMON||||RARE||398||||pokemon_icon_398_00.png|pokemon_icon_398_00_shiny.png
POGO|BIDOOF|Bidoof||BIDOOF||||||BIDOOF|BIDOOF||bidoof|NORMAL||80|73|153|FAMILY_BIDOOF|BIDOOF||399|4|SINNOH|||||||||||RELEASED_POKEMON||||COMMON||399||||pokemon_icon_399_00.png|pokemon_icon_399_00_shiny.png
POGO|BIBAREL|Bibarel||BIBAREL||||||BIBAREL|BIBAREL||bibarel|NORMAL|WATER|162|119|188|FAMILY_BIDOOF|BIDOOF||400|4|SINNOH|||||||||||RELEASED_POKEMON||||COMMON||400||||pokemon_icon_400_00.png|pokemon_icon_400_00_shiny.png
POGO|KRICKETOT|Kricketot||KRICKETOT||||||KRICKETOT|KRICKETOT||kricketot|BUG||45|74|114|FAMILY_KRICKETOT|KRICKETOT||401|4|SINNOH|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||RARE||401||||pokemon_icon_401_00.png|pokemon_icon_401_00_shiny.png
POGO|KRICKETUNE|Kricketune||KRICKETUNE||||||KRICKETUNE|KRICKETUNE||kricketune|BUG||160|100|184|FAMILY_KRICKETOT|KRICKETOT||402|4|SINNOH|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||RARE||402||||pokemon_icon_402_00.png|pokemon_icon_402_00_shiny.png
POGO|SHINX|Shinx||SHINX||||||SHINX|SHINX||shinx|ELECTRIC||117|64|128|FAMILY_SHINX|SHINX||403|4|SINNOH|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||EPIC||403||||pokemon_icon_403_00.png|pokemon_icon_403_00_shiny.png
POGO|LUXIO|Luxio||LUXIO||||||LUXIO|LUXIO||luxio|ELECTRIC||159|95|155|FAMILY_SHINX|SHINX||404|4|SINNOH|||||||||||RELEASED_POKEMON|RELEASED_SHINY|||EPIC||404||||pokemon_icon_404_00.png|pokemon_icon_404_00_shiny.png
